period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2023,ESISB,Electricity sales to the industrial sector excluding refinery use,WV,West Virginia,49886,Billion Btu
2023,ESICD,Electricity price in the industrial sector,AL,Alabama,20.82,Dollars per million Btu
2023,EVCHN,Total charging ports for electric vehicles,VA,Virginia,5167,Number
2023,EV0CN,Legacy charging ports for electric vehicles,TN,Tennessee,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,TX,Texas,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,US,United States,29,Number
2023,EV0CN,Legacy charging ports for electric vehicles,UT,Utah,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,VA,Virginia,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,VT,Vermont,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,WA,Washington,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,WI,Wisconsin,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,WV,West Virginia,0,Number
2023,EV0CN,Legacy charging ports for electric vehicles,WY,Wyoming,0,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,AK,Alaska,3,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,AL,Alabama,39,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,AR,Arkansas,3,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,AZ,Arizona,11,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,CA,California,723,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,CO,Colorado,90,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,CT,Connecticut,74,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,DC,District of Columbia,27,Number
2023,ESTXV,Electricity total end-use expenditures,OK,Oklahoma,6316,Million dollars
2023,ESTXV,Electricity total end-use expenditures,OR,Oregon,5981.5,Million dollars
2023,ESTXV,Electricity total end-use expenditures,PA,Pennsylvania,17401.3,Million dollars
2023,EV2CR,Level 2 charging ports per location,DC,District of Columbia,3.17,Number
2023,EV2CR,Level 2 charging ports per location,DE,Delaware,2.38,Number
2023,EV2CR,Level 2 charging ports per location,FL,Florida,2.6,Number
2023,EV2CR,Level 2 charging ports per location,GA,Georgia,2.68,Number
2023,EV2CR,Level 2 charging ports per location,HI,Hawaii,2.59,Number
2023,EV2CR,Level 2 charging ports per location,IA,Iowa,2.08,Number
2023,EV2CR,Level 2 charging ports per location,ID,Idaho,2.46,Number
2023,EV2CR,Level 2 charging ports per location,IL,Illinois,2.6,Number
2023,EV2CR,Level 2 charging ports per location,IN,Indiana,2.38,Number
2023,EV2CR,Level 2 charging ports per location,KS,Kansas,2.42,Number
2023,EV2CR,Level 2 charging ports per location,KY,Kentucky,2.31,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,UT,Utah,834,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,VA,Virginia,1353,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,VT,Vermont,318,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,WA,Washington,2066,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,WI,Wisconsin,535,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,WV,West Virginia,94,Number
2023,EVNTP,Electric vehicle charging locations with networked ports only,WY,Wyoming,74,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,AK,Alaska,1,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,AL,Alabama,21,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,AR,Arkansas,9,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,AZ,Arizona,18,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,CA,California,145,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,CO,Colorado,21,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,CT,Connecticut,23,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,DC,District of Columbia,3,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,DE,Delaware,6,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,FL,Florida,68,Number
2023,EVPPP,Electric vehicle charging locations with both public and private ports,GA,Georgia,36,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,MI,Michigan,67,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,MN,Minnesota,32,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,MO,Missouri,34,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,MS,Mississippi,12,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,MT,Montana,3,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,NC,North Carolina,74,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,ND,North Dakota,1,Number
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,LA,Louisiana,564,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MA,Massachusetts,220,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MD,Maryland,233,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,ME,Maine,99,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MI,Michigan,468,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MN,Minnesota,1833,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MO,Missouri,505,Thousand barrels
2023,BDTXB,Biodiesel total end-use consumption,US,United States,245373,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,KY,Kentucky,2488,Billion Btu
2023,EVPVP,Electric vehicle charging locations with private ports only,NE,Nebraska,2,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,NH,New Hampshire,24,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,NJ,New Jersey,77,Number
2023,EVPVP,Electric vehicle charging locations with private ports only,NM,New Mexico,10,Number
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,VT,Vermont,2176,Million kilowatthours
2023,ESRCP,Electricity consumed by (sales to ultimate customers in) the residential sector,WA,Washington,38940,Million kilowatthours
2023,EV1CN,Level 1 charging ports for electric vehicles,DE,Delaware,5,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,FL,Florida,364,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,GA,Georgia,230,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,HI,Hawaii,26,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,IA,Iowa,4,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,ID,Idaho,10,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,IL,Illinois,52,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,IN,Indiana,8,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,KS,Kansas,14,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,KY,Kentucky,24,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,OH,Ohio,11,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,OK,Oklahoma,7,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,OR,Oregon,8,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,PA,Pennsylvania,15,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,RI,Rhode Island,0,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,SC,South Carolina,7,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,SD,South Dakota,1,Number
2023,EVNNP,Electric vehicle charging locations with both networked and non-networked ports,TN,Tennessee,1,Number
2023,ESACD,Electricity price in the transportation sector,ID,Idaho,0,Dollars per million Btu
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,MT,Montana,0,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,NC,North Carolina,13,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,ND,North Dakota,0,Million kilowatthours
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,ID,Idaho,0,Billion Btu
2023,ESACD,Electricity price in the transportation sector,NE,Nebraska,0,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,NH,New Hampshire,0,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,NJ,New Jersey,35.83,Dollars per million Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,VA,Virginia,818,Billion Btu
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,FL,Florida,71,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,GA,Georgia,144,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,HI,Hawaii,0,Million kilowatthours
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,ME,Maine,0,Billion Btu
2023,ESACD,Electricity price in the transportation sector,NV,Nevada,37.38,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,NY,New York,46,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,OH,Ohio,17.31,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,OK,Oklahoma,0,Dollars per million Btu
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,NE,Nebraska,0,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,IA,Iowa,0,Million kilowatthours
2023,ESACD,Electricity price in the transportation sector,OR,Oregon,33.45,Dollars per million Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,KY,Kentucky,0,Billion Btu
2023,ELNIB,Net imports of electricity into the United States,UT,Utah,0,Billion Btu
2023,ELNIB,Net imports of electricity into the United States,VA,Virginia,0,Billion Btu
2023,ELNIB,Net imports of electricity into the United States,VT,Vermont,36077,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,AK,Alaska,0,Billion Btu
2023,ESACD,Electricity price in the transportation sector,IL,Illinois,20.24,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,IN,Indiana,37.31,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,KS,Kansas,0,Dollars per million Btu
2023,ESACD,Electricity price in the transportation sector,KY,Kentucky,0,Dollars per million Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,LA,Louisiana,3022,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MA,Massachusetts,1177,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MD,Maryland,1247,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,ME,Maine,531,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MI,Michigan,2509,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MN,Minnesota,9821,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MO,Missouri,2705,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MS,Mississippi,2006,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,MT,Montana,13,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,NC,North Carolina,3062,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,ND,North Dakota,891,Billion Btu
2023,BDXUB,Biodiesel product supplied portion to the end-use sectors,NE,Nebraska,1614,Billion Btu
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,MT,Montana,2,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,NC,North Carolina,571,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,ND,North Dakota,166,Thousand barrels
2023,BDXUP,Biodiesel product supplied portion to the end-use sectors,NE,Nebraska,301,Thousand barrels
2023,ESACD,Electricity price in the transportation sector,NM,New Mexico,0,Dollars per million Btu
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,TN,Tennessee,0,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,TX,Texas,169,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,US,United States,6864,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,UT,Utah,54,Million kilowatthours
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,VT,Vermont,0,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,WA,Washington,295,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,WI,Wisconsin,4,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,MI,Michigan,19,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,MN,Minnesota,62,Billion Btu
2023,ESACB,Electricity consumed by (sales to ultimate customers in) the transportation sector,MO,Missouri,81,Billion Btu
2023,ESACD,Electricity price in the transportation sector,LA,Louisiana,32.25,Dollars per million Btu
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,NH,New Hampshire,0,Million kilowatthours
2023,ESACP,Electricity consumed by (sales to ultimate customers in) the transportation sector,NJ,New Jersey,375,Million kilowatthours
